Progress,Duration (in seconds),Finished,subID,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q13,Q14,Q15,Q16,Q17,Q19,Q20,Q21,Q22,Q25,Q26,Q27,Q28,Q134,Q30,Q31,Q32,Q33,Q34,Q36,Q37,Q38,Q39,Q40,Q42,Q43,Q44,Q45,Q46,Q47,Q49,Q50,Q51,Q52,Q53,Q56,Q57,Q58,Q59,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q71,Q72,Q73,Q74,Q75,Q77,Q78,Q79,Q80,Q82,Q83,Q84,Q85,Q135,Q87,Q88,Q89,Q90,Q91,Q93,Q94,Q95,Q96,Q97,Q99,Q100,Q101,Q102,Q103,Q104,Q106,Q107,Q108,Q109,Q110,Q112,Q113,Q114,Q115,Q119,Q121,Q123,Q125,Q127,Q129,Q131,Q133,Q135,Q137,Q139,Q133 - Topics
100,264,TRUE,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Woman,,Heterosexual,,In a committed monogamous relationship,21,White/European,,Christianity,5 Very Religious,3 Moderate,
100,498,TRUE,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Man,,Heterosexual,,Single,47,White/European,,Atheism,1 Not at all religious,3 Moderate,
100,423,TRUE,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Man,,Heterosexual,,In a committed monogamous relationship,29,White/European,,None,1 Not at all religious,2,
100,528,TRUE,61,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,,Heterosexual,,Single,29,White/European,,Agnosticism,1 Not at all religious,3 Moderate,
100,327,TRUE,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Man,,Heterosexual,,Single,28,Asian/Pacific Islander,,Christianity,2,4,
100,481,TRUE,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Agree,Disagree,Strongly disagree,Agree,Disagree,Somewhat agree,Agree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Somewhat agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Somewhat disagree,Disagree,Agree,Disagree,Man,,"Gay/Lesbian (or ""Homosexual"")",,Single,34,Hispanic/Latino,,Christianity,4,2,
100,451,TRUE,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Man,,Heterosexual,,In a committed monogamous relationship,20,White/European,,Christianity,5 Very Religious,3 Moderate,
100,473,TRUE,65,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Disagree,Strongly agree,Somewhat agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,,Heterosexual,,Single,33,White/European,,None,1 Not at all religious,4,
100,471,TRUE,66,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,Married,49,White/European,,None,1 Not at all religious,6 Liberal,
100,424,TRUE,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Woman,,Heterosexual,,Divorced,49,White/European,,Christianity,2,0 Conservative,
100,536,TRUE,68,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,"Gay/Lesbian (or ""Homosexual"")",,In a committed monogamous relationship,68,White/European,,Christianity,2,5,
100,600,TRUE,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Man,,Heterosexual,,In a committed monogamous relationship,35,White/European,,Christianity,1 Not at all religious,2,
100,465,TRUE,70,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,Single,39,White/European,,Christianity,2,3 Moderate,
100,379,TRUE,71,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,,Heterosexual,,Divorced,35,White/European,,Agnosticism,1 Not at all religious,3 Moderate,
100,458,TRUE,72,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Disagree,Disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,,Heterosexual,,Single,24,White/European,,Atheism,1 Not at all religious,4,
100,528,TRUE,73,Agree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Disagree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Strongly agree,Somewhat agree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,,Heterosexual,,Single,32,Multi-racial/Mixed heritage,,None,1 Not at all religious,3 Moderate,
100,434,TRUE,74,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Agree,Disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Somewhat disagree,Strongly disagree,Disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Bisexual,,In a committed monogamous relationship,39,Black/African American,,None,1 Not at all religious,3 Moderate,
100,607,TRUE,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Woman,,"Gay/Lesbian (or ""Homosexual"")",,In a committed monogamous relationship,32,Asian/Pacific Islander,,Buddhism,1 Not at all religious,5,
100,441,TRUE,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Man,,Heterosexual,,Single,42,Asian/Pacific Islander,,None,1 Not at all religious,3 Moderate,
100,581,TRUE,77,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,Married,29,White/European,,Christianity,4,0 Conservative,
100,548,TRUE,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Somewhat agree,Strongly disagree,Strongly agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Woman,,Heterosexual,,Married,45,White/European,,Christianity,4,1,
100,619,TRUE,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,Disagree,Man,,Heterosexual,,In a committed monogamous relationship,30,White/European,,Atheism,1 Not at all religious,4,
100,621,TRUE,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Woman,,Heterosexual,,Married,46,White/European,,Other,5 Very Religious,3 Moderate,
100,572,TRUE,81,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Agree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,Divorced,58,White/European,,None,1 Not at all religious,4,
100,525,TRUE,82,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,N/A,Bisexual,N/A,Single,18,"Black/African American,White/European,Multi-racial/Mixed heritage",N/A,Christianity,5 Very Religious,2,Unknown
100,555,TRUE,83,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,Married,39,White/European,,Christianity,2,3 Moderate,
100,392,TRUE,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Man,,Heterosexual,,Single,41,White/European,,None,1 Not at all religious,3 Moderate,
100,675,TRUE,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Somewhat disagree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Woman,,"Gay/Lesbian (or ""Homosexual"")",,Single,32,Black/African American,,Christianity,4,6 Liberal,
100,493,TRUE,86,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Disagree,Agree,Disagree,Somewhat disagree,Agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,In a committed monogamous relationship,33,White/European,,None,1 Not at all religious,3 Moderate,
100,616,TRUE,87,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woman,,Heterosexual,,Married,38,White/European,,Christianity,5 Very Religious,2,
100,358,TRUE,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Agree,Somewhat disagree,Agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Man,male,Bisexual,biesexual,Single,30,Black/African American,block,Islam,,4,Unknown
100,614,TRUE,89,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Somewhat disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man,,Heterosexual,,Single,36,Hispanic/Latino,,Christianity,3 Somewhat  Religious,5,
